url	type	value
www.douane.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=124156&idclient=0528fc0f-b670-4f0a-afe2-a153cb7aac96&ts=1602022859709&vtag=5.23.0&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x20x59&lng=en-US&idp=0020598628113&p=/&s2=&vrn=1&ref=
www.drogues.gouv.fr	bootstrapcdn	https://netdna.bootstrapcdn.com/bootstrap/3.0.0/css/bootstrap.min.css
www.drogues.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.drogues.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.drogues.gouv.fr	youtube	https://www.youtube.com/embed/F00I4iyoi9g
www.drogues.gouv.fr	xiti	https://logs1279.xiti.com/hit.xiti?s=538368&s2=2&p=grand-public&hl=0x21x2&vrn=1&amp;ac=&amp;an=&lng=en-US&idp=0021023431066&jv=0&re=800x600&vtag=44003&hl=0x21x2&r=1920x1200x24x24&ref=
www.drogues.gouv.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2
www.drome.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=482128&s2=1&p=Accueil&hl=0x21x2&lng=en-US&vtag=43001&idp=002102515698&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.drsd.defense.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:300,400,600,700,800%7CShadows+Into+Light
www.drsd.defense.gouv.fr	FontAwesome	https://use.fontawesome.com/releases/v5.3.1/js/all.js
www.ecole-valdegrace.sante.defense.gouv.fr	google analytics	http://www.google-analytics.com/ga.js
www.ecologique-solidaire.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/Chart.js/2.7.1/Chart.min.js
www.ecologique-solidaire.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.ecologique-solidaire.gouv.fr	xiti	https://logs177.xiti.com/hit.xiti?s=578816&ts=1602022866165&vtag=5.6.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x21x6&lng=en-US&idp=0021068740326&jv=0&p=accueil&s2=1&mc=&np=1&x1=2&x2=fr&x3=0&ptype=1-0-0&ref=
www.ecologique-solidaire.gouv.fr	hotjar	https://static.hotjar.com/c/hotjar-754265.js?sv=6
www.economie.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=483556&s2=1&p=accueil_portail&vrn=1&ac=&an=&lng=en-US&idp=0021096490253&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x9&r=1920x1200x24x24&rn=1602022869888&ref=
www.ecoquartiers.logement.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Montserrat:200,300,400,500,600,700
www.ecoquartiers.logement.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.education.gouv.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
www.education.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.education.gouv.fr	instagram	https://www.instagram.com/embed.js
www.eedd.developpement-durable.gouv.fr	google	http://ajax.googleapis.com/ajax/libs/jqueryui/1.8.14/themes/ui-lightness/jquery-ui.css
www.eedd.developpement-durable.gouv.fr	jQuery	http://code.jquery.com/jquery-latest.min.js
www.eedd.developpement-durable.gouv.fr	google maps	http://maps.googleapis.com/maps/api/js?v=3.exp&sensor=false
www.efs.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Bitter:400,700,400italic
www.efs.sante.fr	youtube	https://www.youtube.com/embed/rUWXJqNxH7U?autoplay=0&start=0
www.efs.sante.fr	twitter	https://pbs.twimg.com/profile_images/1034346647025844225/rr6qlNeZ_normal.jpg
www.efs.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=573876&ts=1602022870659&vtag=5.2.4&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x21x10&lng=en-US&idp=0021106983389&jv=0&p=Accueil&s2=&vrn=1&ref=
www.efs.sante.fr	google analytics	https://googleads.g.doubleclick.net/pagead/id
www.egalite-femmes-hommes.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Francois+One:400italic,600italic,300,400,600,700,800&subset=latin,latin-ext,cyrillic,cyrillic-ext
www.egalite-femmes-hommes.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.egalite-femmes-hommes.gouv.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
www.egalite-femmes-hommes.gouv.fr	xiti	https://logs152.xiti.com/hit.xiti?s=509901&ts=1602022873319&idclient=17f9b1a0-5019-4fb9-aaed-0ee3b3436923&vtag=5.11.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x21x13&lng=en-US&idp=0021131690241&p=&s2=&ref=
www.egalite-femmes-hommes.gouv.fr	google	https://imasdk.googleapis.com/js/sdkloader/ima3.js
www.enim.eu	google fonts	http://fonts.googleapis.com/css?family=Noto+Sans:700,regular&subset=latin
www.enim.eu	google analytics	https://www.google-analytics.com/analytics.js
www.ensa.sports.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Nunito:700,regular&subset=latin
www.ensa.sports.gouv.fr	FontAwesome	https://use.fontawesome.com/f479fb1064.js
www.ensa.sports.gouv.fr	facebook	https://connect.facebook.net/fr_FR/sdk.js
www.ensa.sports.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.ensa.sports.gouv.fr	youtube	https://www.youtube.com/embed?listType=user_uploads&list=AlpinismeENSA
www.ensa.sports.gouv.fr	google	https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2775.2932064478655!2d6.87111561538101!3d45.925439310568905!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47894e77ec552707%3A0x1d72f510733e7a31!2sE.N.S.A%20%C3%89cole%20Nationale%20de%20Ski%20et%20d%27Alpinisme!5e0!3m2!1sen!2sfr!4v1582115626456!5m2!1sen!2sfr
www.ensa.sports.gouv.fr	google maps	https://maps.googleapis.com/maps/api/js?client=google-maps-embed&paint_origin=&libraries=geometry,search&v=3.exp&language=en&region=fr&callback=onApiLoad
www.entreprises.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-41292125-1
www.entreprises.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.entreprises.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.envsn.sports.gouv.fr	twitter	https://pbs.twimg.com/profile_images/1072487566560149504/-cyIva0M_normal.jpg
www.envsn.sports.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.envsn.sports.gouv.fr	youtube	https://www.youtube.com/embed/pbWaUIXt1Wc
www.envsn.sports.gouv.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
www.epmsi.atih.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Raleway:400,500,600
www.epmsi.atih.sante.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.css
www.etalab.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans%3A400%2C&display=fallback&ver=2.5.5
www.europe-en-france.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.europe-en-france.gouv.fr	youtube	https://www.youtube.com/iframe_api
www.expo14-18.developpement-durable.gouv.fr	xiti	http://logi104.xiti.com/hit.xiti?s=438966&s2=44&p=accueil-14-18&hl=0x21x20&vrn=1&ac=&an=&lng=en-US&vtag=42014&idp=0021206474150&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.faire.gouv.fr	google tag manager	https://www.googletagmanager.com/gtm.js?id=GTM-N9WK59Z&l=dataLayer
www.faire.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Libre+Franklin:300,300i,400,700
www.foiresetsalons.entreprises.gouv.fr	google	https://www.google.com/jsapi
www.foiresetsalons.entreprises.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.fonction-publique.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.fonction-publique.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.fonction-publique.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=489214&s2=13&p=accueil_portail&hl=0x21x22&ac=&an=&lng=en-US&vtag=43003-32001&idp=0021228151208&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.francenum.gouv.fr	youtube	https://www.youtube.com/embed/zJmbbefAcIM?autoplay=0&start=0&rel=0
www.francenum.gouv.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=DC-2984122
www.francenum.gouv.fr	xiti	https://logs1187.xiti.com/hit.xiti?s=592017&s2=1&p=accueil&vrn=1&ac=&an=&lng=en-US&idp=0021244831851&jv=0&re=800x600&vtag=4.7.0&hl=0x21x24&r=1920x1200x24x24&rn=1602022884883&ref=
www.francenum.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.francenum.gouv.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
www.fse.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Playfair+Display:700&subset=latin-ext
www.fse.gouv.fr	twitter	http://platform.twitter.com/widgets.js
www.fse.gouv.fr	facebook	http://connect.facebook.net/fr_FR/sdk.js
www.fse.gouv.fr	xiti	http://logv2.xiti.com/hit.xiti?s=573463&p=&hl=0x21x28&r=1920x1200x24x24&ref=
www.gendarmerie.interieur.gouv.fr	jsdelivr	https://cdn.jsdelivr.net/npm/file-icon-vectors@1.0.0/dist/file-icon-vivid.min.css
www.gendarmerie.interieur.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.gendinfo.fr	bootstrapcdn	https://stackpath.bootstrapcdn.com/bootstrap/4.3.1/css/bootstrap.min.css
www.gendinfo.fr	FontAwesome	https://use.fontawesome.com/releases/v5.8.1/css/all.css
www.gendinfo.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto&display=swap
www.gendinfo.fr	google analytics	https://www.google-analytics.com/analytics.js
www.geoportail.gouv.fr	polyfill.io	https://polyfill.io/v3/polyfill.min.js
www.geoportail.gouv.fr	xiti	https://logs1279.xiti.com/hit.xiti?s=544856&p=&di=1&ac=&an=&lng=en-US&idp=0021297310205&jv=0&re=800x600&vtag=4.7.0&hl=0x21x29&r=1920x1200x24x24&rn=1602022889866&ref=
www.geoportail.gouv.fr	Mailjet	https://app.mailjet.com/widget/iframe/1ZEE/27h
www.geoportail.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Ubuntu
www.geoportail.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/mailcheck/1.1.2/mailcheck.js
www.georisques.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Montserrat&display=swap
www.georisques.gouv.fr	FontAwesome	https://kit-free.fontawesome.com/releases/latest/css/free-v4-shims.min.css
www.giped.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.grand-est.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.grand-est.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567407&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021328927393&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x33&r=1920x1200x24x24&rn=1602022893748&ref=
www.grand-est.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.grand-est.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.grand-est.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=571444&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=00213454500&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x34&r=1920x1200x24x24&rn=1602022894796&ref=
www.guadeloupe.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.guadeloupe.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567421&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021345805791&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x34&r=1920x1200x24x24&rn=1602022894698&ref=
www.guadeloupe.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.guadeloupe.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.guadeloupe.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567206&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021378451027&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x37&r=1920x1200x24x24&rn=1602022897621&ref=
www.guyane.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.guyane.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567419&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021433171704&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x43&r=1920x1200x24x24&rn=1602022903944&ref=
www.guyane.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.guyane.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.guyane.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567205&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021455903317&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x45&r=1920x1200x24x24&rn=1602022905571&ref=
www.handiguide.sports.gouv.fr	polyfill.io	https://polyfill.io/v3/polyfill.min.js?features=Array.from%2Cfetch
www.handiguide.sports.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Archivo:400,700|Work+Sans:400,500,600,700
www.handiguide.sports.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.handiguide.sports.gouv.fr	google maps	https://maps.googleapis.com/maps/api/js?key=AIzaSyA580_I52p801KYOp95PgoFkE5nQneQHa8&libraries=places
www.haute-corse.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477529&s2=1&p=Accueil&hl=0x21x42&lng=en-US&vtag=43001&idp=0021422786475&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.haute-loire.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477534&s2=1&p=Accueil&hl=0x21x42&lng=en-US&vtag=43001&idp=0021421881024&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.hautes-alpes.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477531&s2=1&p=Accueil&hl=0x21x43&lng=en-US&vtag=43001&idp=0021435486330&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.hautes-pyrenees.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491163&s2=1&p=Accueil&hl=0x21x45&lng=en-US&vtag=43001&idp=0021452556300&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.hauts-de-france.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.hauts-de-france.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567409&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021474459270&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x47&r=1920x1200x24x24&rn=1602022907466&ref=
www.hauts-de-france.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.hauts-de-france.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.hauts-de-france.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=571440&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021462705648&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x47&r=1920x1200x24x24&rn=1602022907265&ref=
www.hclpd.gouv.fr	twitter	https://platform.twitter.com/widgets.js
www.hopital-nouveau-lariboisiere.aphp.fr	google tag manager	https://www.googletagmanager.com/gtag/js?id=UA-139069327-1
www.hopital-nouveau-lariboisiere.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
www.hopital-nouveau-lariboisiere.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
www.hopital-nouveau-lariboisiere.aphp.fr	google fonts	http://fonts.googleapis.com/css?family=Montserrat%3Aregular%2C700&ver=4.9.4
www.hopital-nouveau-lariboisiere.aphp.fr	google maps	http://maps.googleapis.com/maps/api/js?key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&sensor=false&ver=1.2.1
www.hopital-nouveau-lariboisiere.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
www.hopital-nouveau-lariboisiere.aphp.fr	youtube	https://www.youtube.com/embed/80CQsYpXmsk
www.horizon2020.gouv.fr	cloudflare	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.5.0/css/font-awesome.min.css
www.horizon2020.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Roboto
www.hospitalisationadomicile.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
www.hospitalisationadomicile.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
www.hospitalisationadomicile.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
www.hospitalisationadomicile.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
www.hospitalisationadomicile.aphp.fr	twitter	http://platform.twitter.com/widgets.js?_=1602022910571
www.iledefrance.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.iledefrance.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567411&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021554420090&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x55&r=1920x1200x24x24&rn=1602022915488&ref=
www.iledefrance.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.iledefrance.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.iledefrance.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567209&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0021587515091&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x21x58&r=1920x1200x24x24&rn=1602022918696&ref=
www.immatriculation.ants.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Open+Sans:400,600,700
www.immatriculation.ants.gouv.fr	google analytics	https://www.google-analytics.com/analytics.js
www.impots.gouv.fr	youtube	https://www.youtube-nocookie.com/embed/sNtjl3Cfvwg?rel=0
www.impots.gouv.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=569111&ts=1602022917825&vtag=5.2.3&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x21x57&lng=en-US&idp=0021572876067&jv=0&p=homepage&s2=1&vrn=1&ref=https://www.impots.gouv.fr/
www.ira-lille.gouv.fr	google fonts	https://fonts.googleapis.com/css?family=Montserrat%3A100%2C200%2C300%2C400%2C500%2C600%2C700%2C800%2C900%2C100i%2C200i%2C300i%2C400i%2C500i%2C600i%2C700i%2C800i%2C900i&subset=latin&ver=5.4.2
www.jeunes.gouv.fr	bootstrapcdn	https://netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css
www.jeunes.gouv.fr	google analytics	https://ssl.google-analytics.com/ga.js
www.jeunes.gouv.fr	youtube	https://www.youtube.com/embed/5HPQUATZkRk
www.jeunes.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=485183&s2=accueil&p=&hl=0x22x0&lng=en-US&vtag=41003&idp=0022003823456&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.jeunes.gouv.fr	google fonts	https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2
www.landes.gouv.fr	xiti	http://logp4.xiti.com/hit.xiti?s=491137&s2=1&p=Accueil&hl=0x22x4&lng=en-US&vtag=43001&idp=0022049878210&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.lareunion-mayotte.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.lareunion-mayotte.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.lareunion-mayotte.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567216&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0022063314213&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x22x6&r=1920x1200x24x24&rn=1602022926592&ref=
www.lareunion.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.lareunion.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567219&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0022062436491&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x22x6&r=1920x1200x24x24&rn=1602022926561&ref=
www.legifrance.gouv.fr	xiti	https://logs4.xiti.com/hit.xiti?s=124093&idclient=b5582f22-c907-45d6-8ed5-bb4191765a1f&ts=1602022925636&vtag=5.18.1&ptag=js&r=1920x1200x24x24&re=800x600&hl=0x22x5&lng=en-US&idp=0022052566437&jv=0&p=&s2=65&ref=
www.loire.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=477533&s2=1&p=Accueil&hl=0x22x7&lng=en-US&vtag=43001&idp=0022074742070&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.lot.gouv.fr	xiti	http://logi241.xiti.com/hit.xiti?s=481997&s2=1&p=Accueil&hl=0x22x9&lng=en-US&vtag=43001&idp=0022097152646&jv=0&r=1920x1200x24x24&re=800x600&ref=
www.mainh.sante.gouv.fr	google fonts	http://fonts.googleapis.com/css?family=Open+Sans:300,400,600&subset=latin,latin-ext,cyrillic,cyrillic-ext,greek,greek-ext,vietnamese
www.maladiesrares-necker.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
www.maladiesrares-necker.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
www.maladiesrares-necker.aphp.fr	google maps	https://maps.googleapis.com/maps/api/js?v=3.exp&libraries=places&key=AIzaSyCCC5t16x0hQQYb-TxGJtSIj2g2QsvRNzA&ver=4.9.4
www.maladiesrares-necker.aphp.fr	twitter	http://platform.twitter.com/widgets.js
www.maladiesrares-necker.aphp.fr	google analytics	http://www.google-analytics.com/ga.js
www.maladiesrares-necker.aphp.fr	facebook	https://www.facebook.com/rsrc.php/v3/y5/r/OqOE21UvWe3.png
www.martinique.ars.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.martinique.ars.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567420&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0022127046573&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x22x12&r=1920x1200x24x24&rn=1602022932960&ref=
www.martinique.paps.sante.fr	jsdelivr	https://cdn.jsdelivr.net/bootstrap/3.3.7/css/bootstrap.min.css
www.martinique.paps.sante.fr	google fonts	https://fonts.googleapis.com/css?family=Palanquin:300,400,500,600,700%7CUbuntu:400,700&display=swap
www.martinique.paps.sante.fr	xiti	https://logs1407.xiti.com/hit.xiti?s=567213&s2=1&p=Accueil&vrn=1&ac=&an=&lng=en-US&idp=0022128892883&jv=0&re=800x600&vtag=4.7.0-3.3.2&hl=0x22x13&r=1920x1200x24x24&rn=1602022933621&ref=
www.maternite-necker.aphp.fr	google	http://ajax.googleapis.com/ajax/libs/jquery/1.11.1/jquery.min.js?ver=1.11.1
www.maternite-necker.aphp.fr	jQuery	http://code.jquery.com/jquery-migrate-1.2.1.min.js?ver=1.2.1
